File,BLEU,Precisions,Brevity Penalty,Length Ratio,Translation Length,Reference Length
201_heavenly_wedding_en(1).txt,0.29708855617908086,"[0.7577413479052824, 0.43795620437956206, 0.25594149908592323, 0.14835164835164835]",0.8867265955122212,0.8926829268292683,549,615
21_Aschenbuttel_en(1).txt,0.0892267458731957,"[0.8004807692307693, 0.3722943722943723, 0.11212704523580366, 0.0365912373615792]",0.4771597940647291,0.5747444045316386,2080,3619
11_Br_derchen_und_Schwesterchen_en(1).txt,0.0714100932723311,"[0.5053171983865054, 0.17791636096845195, 0.04146788990825688, 0.0069750367107195305]",1.0,1.1301284707832573,2727,2413
133_Die_zertanzten_Schuhe_en.txt,0.3188471029169252,"[0.6824034334763949, 0.3977455716586151, 0.24436090225563908, 0.15583019881783988]",1.0,1.1148325358851674,1864,1672
90_Der_junge_Riese_en(1).txt,0.21650367318211047,"[0.7184769038701623, 0.36309709647205746, 0.16739537788881947, 0.08747266479225242]",0.8708681692911268,0.8785302988757884,3204,3647
137_De_drei_schwatten_Princessinne_en.txt,0.2300052411072229,"[0.685, 0.3354192740926158, 0.15914786967418545, 0.07653701380175659]",1.0,1.0256410256410255,800,780
57_Der_goldene_Vogel_en(1).txt,0.2544131928363011,"[0.6719128329297821, 0.34847108689070544, 0.1789824348879467, 0.09996970614965162]",1.0,1.1492173913043477,3304,2875
15_H_nsel_und_Grethel_en.txt,0.181688118901177,"[0.562095531587057, 0.2666461159062885, 0.12087573234659266, 0.06014805675508945]",1.0,1.299039231385108,3245,2498
131_Die_schöne_Katrinelje_und_Pif__en.txt,0.10593361081274537,"[0.44285714285714284, 0.17791411042944785, 0.07581967213114754, 0.028747433264887063]",0.9253798099365875,0.928030303030303,490,528
40_Der_R_uberbr_utigam_en(1).txt,0.10143375034691826,"[0.43061605476042314, 0.17123287671232876, 0.05482866043613707, 0.026184538653366583]",1.0,1.6774530271398747,1607,958
88_Das_singende_springende_L_wene_en(1).txt,0.2043412874239955,"[0.777281746031746, 0.41240694789081883, 0.20009930486593844, 0.10581222056631892]",0.7119256864137881,0.7463902258422807,2016,2701
116_Das_blaue_Licht_en(1).txt,0.17887856084641088,"[0.5598397596394592, 0.2750501002004008, 0.11528822055137844, 0.057673019057171516]",1.0,1.3603542234332424,1997,1468
149_Der_Hahnenbalken_en(1).txt,0.28658552174095336,"[0.6996904024767802, 0.37267080745341613, 0.22741433021806853, 0.153125]",0.9283899724142022,0.930835734870317,323,347
12_Rapunzel_en.txt,0.04066867915337315,"[0.42416107382550333, 0.11148421759570182, 0.021505376344086023, 0.0026899798251513113]",1.0,1.4244741873804971,1490,1046
128_Die_faule_Spinnerin_en(1).txt,0.24055326987877984,"[0.6785290628706999, 0.3503562945368171, 0.18430439952437574, 0.09642857142857143]",0.9435312990311865,0.945067264573991,843,892
145_Der_undankbare_Sohn_en(1).txt,0.22639179259309505,"[0.6428571428571429, 0.30939226519337015, 0.16111111111111112, 0.08379888268156424]",0.9945205616925976,0.994535519125683,182,183
"18_Strohhalm,_Kohle_und_Bohne_en(1).txt",0.06391963394412231,"[0.36427320490367776, 0.11754385964912281, 0.03690685413005272, 0.01056338028169014]",1.0,1.7899686520376175,571,319
47_Von_dem_Machandelboom_en.txt,0.2080229251051278,"[0.7406801831262263, 0.38141969250899577, 0.18422774869109948, 0.09263502454991816]",0.789441900226865,0.8087807458344354,3058,3781
132_Der_Fuchs_und_das_Pferd_en(1).txt,0.30243939544977655,"[0.6281645569620253, 0.37400950871632327, 0.23333333333333334, 0.15262321144674085]",1.0,1.1285714285714286,632,560
200_Der_goldene_Schl_ssel_en(1).txt,0.2468924563292912,"[0.6752577319587629, 0.3316062176165803, 0.19270833333333334, 0.09947643979057591]",0.9645607388014246,0.9651741293532339,194,201
91_Dat_Erdmänneken_en.txt,0.18794093298287262,"[0.5974082073434125, 0.2899740708729473, 0.12710765239948119, 0.05666089965397924]",1.0,1.1835378323108385,2315,1956
30_L_uschen_und_Fl_hchen_en.txt,0.17145954554617654,"[0.5860869565217391, 0.28397212543554007, 0.12914485165794065, 0.04020979020979021]",1.0,1.0341726618705036,575,556
147_Das_junggegl_hte_M_nnlein_en(1).txt,0.22784973902007952,"[0.715008431703204, 0.34797297297297297, 0.1692047377326565, 0.09661016949152543]",0.9022471636641671,0.9067278287461774,593,654
